onset	duration	run_number	trial_number	task	fixation_position
85856.09174	6.0019052	3	1	1	3
85862.10202	3.5928191	3	2	2	5
85865.70319	3.5928675	3	3	2	4
85869.30439	3.5928777	3	4	2	3
85872.90558	3.5928581	3	5	2	4
85876.50679	3.5928465	3	6	2	1
85880.10796	3.5928803	3	7	2	3
85883.70918	3.5928345	3	8	2	1
85887.31037	3.5928583	3	9	2	2
85890.91157	3.5928591	3	10	2	3
85894.51277	3.5928456	3	11	2	2
85898.11396	3.5928611	3	12	2	5
85901.71516	3.5928387	3	13	2	3
85905.31636	3.5928592	3	14	2	5
85908.91755	3.5928579	3	15	2	4
85912.51874	3.5928413	3	16	2	3
85916.11993	3.5928522	3	17	2	4
85919.72112	3.592869	3	18	2	1
85923.32233	3.5928743	3	19	2	3
85926.92352	3.5928683	3	20	2	1
85930.52472	3.5928399	3	21	2	2
85934.1259	3.5928886	3	22	2	3
85937.7271	3.5928719	3	23	2	2
85941.32835	3.5928269	3	24	2	5
85944.92951	3.5928612	3	25	2	3
85948.53072	5.9936364	3	26	1	3
85954.5327	3.5928843	3	27	3	5
85958.13392	3.5928368	3	28	3	4
85961.7351	3.5928407	3	29	3	3
85965.33629	3.592868	3	30	3	4
85968.93749	3.5928419	3	31	3	1
85972.53868	3.5928585	3	32	3	3
85976.13989	3.5928462	3	33	3	1
85979.74107	3.5928706	3	34	3	2
85983.34226	3.5928659	3	35	3	3
85986.94347	3.5928502	3	36	3	2
85990.54465	3.592895	3	37	3	5
85994.14588	3.5928491	3	38	3	3
85997.74706	3.592855	3	39	3	5
86001.34831	3.5928073	3	40	3	4
86004.94946	3.5928634	3	41	3	3
86008.55066	3.5928475	3	42	3	4
86012.15186	3.5928605	3	43	3	1
86015.75305	3.5929098	3	44	3	3
86019.35423	3.5928857	3	45	3	1
86022.95547	3.5928324	3	46	3	2
86026.55663	3.5928672	3	47	3	3
86030.15783	3.5928688	3	48	3	2
86033.75903	3.5928556	3	49	3	5
86037.36023	3.5928577	3	50	3	3
86040.96143	5.9936622	3	51	1	3
86046.96342	3.5928549	3	52	4	5
86050.56461	3.5928718	3	53	4	4
86054.16581	3.5928553	3	54	4	3
86057.76702	3.5928549	3	55	4	4
86061.3682	3.5928748	3	56	4	1
86064.96942	3.5928428	3	57	4	3
86068.57059	3.5928508	3	58	4	1
86072.17179	3.5928828	3	59	4	2
86075.77301	3.5928411	3	60	4	3
86079.37419	3.5928766	3	61	4	2
86082.97539	3.5928616	3	62	4	5
86086.57658	3.5928604	3	63	4	3
86090.17777	3.5928819	3	64	4	5
86093.77904	3.5928088	3	65	4	4
86097.38017	3.5928834	3	66	4	3
86100.98137	3.5928695	3	67	4	4
86104.58257	3.5928588	3	68	4	1
86108.18375	3.5928842	3	69	4	3
86111.78497	3.592863	3	70	4	1
86115.38617	3.5928689	3	71	4	2
86118.98748	3.5927434	3	72	4	3
86122.58856	3.5928601	3	73	4	2
86126.18976	3.5928574	3	74	4	5
86129.79095	3.5928522	3	75	4	3
86133.39213	5.9936764	3	76	1	3
86139.39415	3.5929128	3	77	5	5
86142.99535	3.5928537	3	78	5	4
86146.59662	3.5927836	3	79	5	3
86150.19774	3.592868	3	80	5	4
86153.79899	3.592826	3	81	5	1
86157.40014	3.5929289	3	82	5	3
86161.00135	3.5928571	3	83	5	1
86164.60253	3.5928797	3	84	5	2
86168.20375	3.5928519	3	85	5	3
86171.80493	3.5928397	3	86	5	2
86175.40613	3.5928734	3	87	5	5
86179.00738	3.5928127	3	88	5	3
86182.60852	3.5928616	3	89	5	5
86186.20972	3.592847	3	90	5	4
86189.81091	3.5928622	3	91	5	3
86193.41211	3.5928559	3	92	5	4
86197.01331	3.5928807	3	93	5	1
86200.61451	3.592884	3	94	5	3
86204.21572	3.5928348	3	95	5	1
86207.81694	3.5928263	3	96	5	2
86211.41808	3.5928602	3	97	5	3
86215.01928	3.592881	3	98	5	2
86218.62051	3.5928441	3	99	5	5
86222.22169	3.5928625	3	100	5	3
86225.82294	5.9936256	3	101	1	3
